cate,subCate,stimulus
Objects,mp3player,Stimuli/Objects/mp3player/230222152.jpg
Objects,mp3player,"Stimuli/Objects/mp3player/300_sandisk1,0.jpg"
Objects,mp3player,Stimuli/Objects/mp3player/41Y44C5D8ZL._AA280_.jpg
Objects,mp3player,Stimuli/Objects/mp3player/5621_1fgr.jpg
Objects,mp3player,Stimuli/Objects/mp3player/b130056.jpg
Objects,mp3player,Stimuli/Objects/mp3player/cle-USB-baladeur-MP3-KXB-256.jpg
Objects,mp3player,Stimuli/Objects/mp3player/dap-red-earbuds.jpg
Objects,mp3player,Stimuli/Objects/mp3player/Elta_8852MP3A_big.jpg
Objects,mp3player,Stimuli/Objects/mp3player/ipod-mini.jpg
Objects,mp3player,Stimuli/Objects/mp3player/ipodshuffle_front.jpg
Objects,mp3player,Stimuli/Objects/mp3player/iriver-s10.jpg
Objects,mp3player,Stimuli/Objects/mp3player/mp3.jpg
Objects,mp3player,Stimuli/Objects/mp3player/mp3philips.jpg
Objects,mp3player,Stimuli/Objects/mp3player/mp3player03.jpg
Objects,mp3player,Stimuli/Objects/mp3player/MP3_Player.jpg
Objects,mp3player,Stimuli/Objects/mp3player/sandisk_sansa_m240_digital_audio_mp3_player-750479.jpg
Objects,mp3player,Stimuli/Objects/mp3player/sony-core-mp3-player.jpg
